CompanyId,Text
6885799,"Mezi naše hlavní poskytované služby patří zejména čištění koberců, čištění čalounění, vozového parku a poskytování dlouhodobého komplexního úklidu jak komerčních prostorů tak soukromých bytů a domů."
60961431,"Nabídka poradenské a konzultační činnosti, zpracování odborných studií i posudků, přípravy a vypracování technických návrhů či grafické práce. Tvorba návrhů ocelových konstrukcí a jejich následné zpracování pro výrobu."
12578134,Zaměřujeme se na zhotovování průkazových fotografií. Nabízíme zhotovení fotoknihy z vámi donesených fotografií. Dále zajišťujeme fotografie 10x15 na počkání na speciální termosublimační tiskárně. Mezi naše služby také patří tisk fotografií na občanské průkazy s odesláním na příslušný úřad.
48390780,Provoz pekárny. Výroba a prodej pečiva a cukrárenských výrobků.
472913,"Provozujeme fotbalový klub. Trénujeme dva týmy dospělých, žáky, přípravku a družstvo žen. Účastníme se různých zápasů a turnajů. Neustále nabíráme nové, mladé a horlivé sportovce, kteří se zajímají o tento sport. Pravidelně vyjíždíme na soustředění, kde zvyšujeme kondici a utužujeme kolektiv."
1673203,"Shromažďování a sběr odpadů, kromě nebezpečných."
297488,"Magistrát plní úkoly obecního úřadu obce s rozšířenou působností v přenesené působnosti na území celého města, není-li zákonem nebo právním předpisem stanoveno jinak. Poskytování služeb Czech POINTu."
22830782,"Nabízíme prodej a poradenství v oblasti elektroniky, počítačů a informatiky. Servis výpočetní a kancelářské techniky."
6151001,"Kompletní facility služby pro vaší nemovitost. Nabízíme technickou správu, úklid a údržbu zeleně, strážní a recepční služby, energetický a projektový management."
8485691,Čistíme kusové koberce v provozovně. Jezdíme čistit koberce ode zdi ke zdi a sedačky do domácností a firem. Veškeré koberce napřed zbavujeme mechanické špíny elektrickým klepačem s odsáváním. Vlněné koberce čistíme čeřením v bazénku. Zakázky v domácnostech provádíme skrze objednávku.
68583729,Provozuji vnitrostátní a mezinárodní autodopravu. Dále nabízím stěhovací služby.
11862009,Nabízíme on-line prodej elektrokoloběžek.
13328697,"Zaměřujeme se na prodej, montáž a servis veškerých domácích spotřebičů a klimatizací včetně náhradních dílů. Nabízíme značky AEG, Amica, Ardo, Aspes, Baumatic, Beko, Bosh, Candy, Daewoo, Electrolux, Fagor, Hoover a jiné. Zajišťujeme záruční i pozáruční servis na výrobky uvedených značek."
4490011,"Nabízíme půjčku až 150 000,- bez zajištění, osobní a podnikatelské půjčky."
11267143,Zajištění nákladní kontejnerové dopravy.
27672981,Firma byla založena v roce 2006. Pronajímáme nebytové prostory ve svých nemovitostech. Zajišťujeme správu a údržbu nemovitostí.
70983445,Provoz stomatologické ordinace.
4529057,"Daňový poradce poskytuje služby v oblasti auditu, účetnictví, daní, práva, finančního poradenství a znaleckých služeb v oboru ekonomika."
42761174,"Prodej dámských i pánských džín, plátěných a manžestrových kalhot, kraťasů, triček, svetrů, mikin, bund, opasků a doplňků. Nabízíme přes sto druhů střihů od značek: Levi's, Lee, Wrangler, Mavi, Mustang, H. I. S, TomTailor, Pioneer. V obchodě je k dispozici dětský koutek."
6385818,Provoz restaurace se zaměřením na indické tradiční jídlo.
25004336,Nabídka pronájmu kanceláří.
62956558,"Provozujeme autoservis a pneuservis. Zajišťujeme přípravu na STK. Zabýváme se výměnou olejů, filtrů a provozních tekutin. Montujeme tlumiče,tažná zařízení a autoklimatizace. Specializujeme se na prodej pneumatik, náhradních dílů a autodoplňků."
71632336,"Internetový a kamenný obchod, on-line outlet a značkový second hand (dětský a dámský). Nabízíme jak nové oděvy, tak i second hand renomovaných značek Next, Marks&Spenser, Gap, Benetton, Diesel, Oasis, Mothercare. Levná a kvalitní móda, rychlé dodání."
75320541,"Nabízím kadeřnické služby. Provádím barvení, přelivy a střihy, prodlužování a zahušťování vlasů metodou keratin, ring a páskovou metodou. K práci používám kosmetiku značky Matrix. Poradenství a konzultace o péči vlasů a styling."
61769649,"Nabízím vázaní kytic, květinové dekorace a výzdobu prostor pro slavnostní účely. Zajišťuji dekorace na automobil a kytice pro svědkyně, matky či družičky."
24833142,"Nabídka posezení v čínské restauraci, asijských jídel a alkoholických i nealkoholických nápojů. Podáváme speciality z kachny, kuřecího, vepřového a hovězího masa či ryb."
71195530,"Propagace činnosti mikroregionu a informace o turistických zajímavostech a kulturních, sportovních, společenských a vzdělávacích akcích."
40834107,Poskytování projekčních příprav staveb a inženýrská činnost.
28253345,Helma Tisk je moderní tiskárna s ofsetovými stroji do formátu B1 s knihárnou disponující vysokorychlostními stroji na dokončovací zpracování.
72072636,"Zabýváme se prosazováním a ochranou pracovních, sociálních, zdravotních, kulturních, osobních a jiných práv, oprávněných zájmů a potřeb svých členů. Pořádáme odborná školení, besedy a přednášky. Poskytujeme poradenství. Zastupujeme členy ve vztahu k institucím a mezinárodním organizacím."
8077177,Nabízíme teplá jídla a alkoholické či nealkoholické nápoje. Možnost pořádání svatebních hostin či oslav.
63204584,Nabízím výuku anglického jazyka u Vás doma či v zaměstnání. Připravím studenty ke státní maturitě.
7293836,"Provádím kompletní elektro práce rodinných domů a bytů, servisy, opravy, vedení, kontroly a revize."
40623998,"Nabídka návrhů a projektů rodinných domů, komerčních objektů, architektonických studií interiérů a zahrad. Provádíme projekty novostaveb, rekonstrukcí, přístaveb, veřejných i bytových interiérů, hotelů a dalších. Zajišťujeme stavební povolení, autorský dozor, investiční záměr, rozpočty a konzultace."
5655439,"Jsme tým koučů, kteří propadli myšlence, že každý v sobě nosí potenciál změnit se a dokázat cokoliv, co opravdu chce a je schopen změnit svět i sebe sama k lepšímu. Chceme pro Vás být inspirací v oblasti osobního, týmového i firemního růstu, tvorby strategií a HR procesů."
16310985,"Internetový prodej česané vlny, filcovacích jehel, podložek na filcování, urychlovačů filcování, držáků na na jehly a šperků. Dále nabízíme hmoty na výrobu forem, voskové laky, odlévací hmoty i převleky a kostýmy."
61098884,"Nabízím thajské masáže Sawadee. Provádím aroma, olejovou a herbal masáž, masáž nohou, hlavy, šíje a obličeje."
69850305,"Prodej dětského bavlněného oblečení české výroby. V sortimentu se nachází kojenecké oblečení, tepláčky, tepláčky s laclem, legíny, kraťasy, softshell kalhoty, trička, mikiny, čepice, nákrčníky, spodní prádlo, pyžama, noční košile, sukýnky, šatičky. Doplňkový prodej dětských punčocháčů."
71017747,"Provozuji autoservis a pneuservis. Provádím diagnostiku, opravy osobních i dodávkových vozidel, převodovek, motorů a čelního skla. Poskytuji lakýrnické i autoklempířské práce. Montuji startéry, alternátory, autorádia, baterie, alarmy, centrální zamykání dveří a topení. Dezinfikuji klimatizace."
4537661,"Nabízíme moderní on-line systém pro správu školek a dětských skupin. Zjednodušuje administrativu školky a zároveň zlepšuje komunikaci mezi školkou a rodičem. Systém dále nabízí služby jako je dálková správa systému, dálková správa sociálních sítí a webu."
5056594,"Prodej kuchyňských a loveckých nožů z damaškové oceli. Nabízíme také sekery z damaškové oceli a BBQ vybavení. Provozujeme showroom - 150m2, přes 1000 vystavených položek, vlastní brusírna, pánský koutek."
190730,"Hlavní činnost: zdravotní, pedagogicko výchovná, ošetřovatelská, rehabilitačníorganizace provozuje:Denní stacionář pro děti s poruchami hybnosti popř. i jiným postižením ve věku zpravidlaod 18 měsíců do 6 let, děti jsou podle věku rozděleny do 3 tříd.Ambulantní pracoviště léčebné rehabilitace pro děti od narození do 18 let.Pracoviště logopedie."
3617165,"PUNK JÓGA nabízí velkou škálu jógových lekcí. Vybere si mezi nimi začínající i ostřílený jogín. Nabízíme lekce Čakra Jóga, Free Style Jóga, Jóga ""Mléko a bič"", Jóga Ranní Radosti, Fyzioterapeutická Jóga, Jemná Vinyasa Jóga, Jóga startér a další."
26958422,"Provozujeme slévárnu hliníku se specializací na kusovou, prototypovou a sériovou výrobu odlitků ze slitin hliníku technologií nízkotlakého lití. Vyrábíme desénové odlitky pro formy na výrobu pneumatik či odlitky pro formy na boty. Zajišťujeme apretaci odlitků broušením a tryskáním."
24803821,Provádíme montáže a opravy oplocení. Nabízíme stavební práce a zpevnění ploch.
40557430,Opravy elektrozařízení motorových vozidel. Prodej akumulátorů.
25908154,"Ochutnejte české menu v moderním pojetí v restauraci U Mlynáře, máme otevřeno i nyní - menu vydáváme přes výdejní okno nebo vám jídlo přivezeme až domů. Srdečně vás zveme na procházku areálem, návštěvu naší venkovské minizoo, zážitky u koní a ubytování ve venkovském stylu."
49489992,"Daňový poradce poskytuje právní pomoc a finančně ekonomické rady ve věcech daní, odvodů, poplatků a jiných podobných plateb, jakož i ve věcech, které s daněmi přímo souvisejí."
66088950,"Nabízíme specialisty v oboru opravy elektřiny, elektromontážní práce, domovní zvonky, revize elektro, vodoinstalatérství a zednické práce. Provádíme přestavby koupelen, výměny hliníkových rozvodů za měděné, eletromontážní práce a čištění kanalizace. Zaměřujeme se také na výměnu jističů."
75542421,"Provoz kavárny. Nabídka míchaných nápojů, domácích fresh limonád, zákusků či zmrzlin."
1741659,"Nabízíme měření a analýzy hluku, návrhy a realizaci protihlukových opatření. Prodáváme protihlukové akusticky pohltivé stavební prvky. Zajišťujeme hlukové studie, návrhy úprav na snížení hluku, diagnostické měření hluku velkých elektrických strojů a poradenskou činnost."
28637542,"Provozujeme internetový obchod se specializací na plastové stavebnice modelů aut, motorek, kamionů a motorů. Nabízíme také modelářské doplňky, bojovou techniku, letadla a lodě. Dále v našem sortimentu naleznete modely Star Wars a Star Trek, brusný papír, lepidla, vrtáky, řezací pravítka a jiné."
65760981,Nabídka zpracování produktů rostlinné výroby.
48821446,Výroba elektřiny.
45722315,"Nabízíme služby dámského, pánského a dětského kadeřnictví."
25393073,"Nabídka účetního a daňového servisu i personalistických služeb. Vedení podvojného i mzdového účetnictví a daňové evidence. Rekonstrukce účetnictví, zpracování přehledů a vedení ostatních agend. Poskytování daňového poradenství, optimalizace daní, zastupování klienta a zpracování daňových přiznání."
87608707,"Zabýváme se maloobchodním prodejem chovatelských potřeb a krmiv pro psy, kočky či hlodavce. Dále nabízíme potřeby pro akvaristiku a teraristiku."
87347288,"Jako realitní makléř se specializuji na nákup, výkup, prodej a pronájem nemovitostí včetně pozemků, komerčních prostor."
7761449,"Pokud jste milovníci tradiční české kuchyně a prvotřídního masa, jste na správné adrese. Můžete potěšit své chuťové buňky v naší restauraci s kapacitou 200 míst uvnitř a 150 míst venku pod krytou pergolou. Pokud se chcete rychle najíst a pokračovat na výlet, máme pro vás k dispozici naše bistro."
46473769,"Provádíme odtahové služby nepojízdných a havarovaných vozidel. Zajišťujeme odtahy vozů do servisu, likvidace autovraků, nabízíme drobné opravy automobilů."
25339061,"Společnost je zaměřena na oblast řízení a automatizace technologie výdeje pohonných látek. Předmětem činnosti jsou řídicí, pokladní a informační systémy pro čerpací stanice PHL a autocisterny.UNIDATAZ s.r.o. je plně česká společnost orientovaná na zákaznická řešení se silnou vývojovou základnou pro SW i HW řešení. Společnost poskytuje kvalitní a moderní výrobky s důsledným zabezpečení poprodejní péče o zákazníky včetně vlastního servisního oddělení."
12521621,Naše společnost se zabývá prodejem a servisem výpočetní techniky značky OCEANY.
68938179,"Internetový prodej medových likérů, sirupů s propolisem, medu a kávy."
16264100,"Vyučený elktrikář s dlouholetou praxí nabízí komletní elektronistalaci obytných i neobytných prostor, rekonstrukce, novostavby. Milan Vondra"
70336229,"Nabízíme pronájem a stavbu lešení. Provádíme stavební práce a opravy fasád. Zabýváme se kompletní stavební činností, především rekonstrukcemi rodinných a činžovních domů, ale i ostatních nebytových a dílenských prostor. Zajistíme projektovou dokumentaci a potřebné doklady na stavebních úřadech."
45307954,Prodej stavebního a truhlářského řeziva.
25631357,Zabýváme se velkoobchodním dovozem a distribucí lubrikačních gelů a kosmetických přípravků proti opruzení a oděru na silikonové i vodní bázi naší chráněnou značkou jsou výrobky DOER MEDICAL®.
6618626,"Zajišťování jehlařských výrobků (kromě šicích jehel) a náhradních dílů pro textilní stroje. Zejména sortiment pro pletárny, přádelny a úpravny."
65620500,"Rehabilitace a masáže Krnsko a Mladá Boleslav,fyzioterapie"
47594446,"Zabýváme se návrhem, výrobou a prodejem předloh na křížkové vyšívání. Nabízíme látkové a papírové předlohy, gobelíny, sady na kanavu, předtisky i hotové výšivky. Dále u nás najdete rámečky, vyšívací tkaniny, ozdobné tašky, bavlnky a další."
1691341,"Provozujeme restauraci se zaměřením na indickou a nepálskou kuchyni. V naší restauraci nabízíme pravé indické speciality, polévky, kuřecí a jehněčí maso, vegetariánská jídla, ryby, rýži, speciality z indické pece Tandoori, saláty, dezerty a nápoje. Zajišťujeme polední menu."
44939141,Ordinace praktického lékaře pro dospělé.
41036255,"Specializujeme se na prodej bytového nábytku. Nabízíme kuchyňské linky, obývací stěny, botníky, pracovní stoly, židle, skříně a pohovky. Dále u nás naleznete rozkládací křesla, konferenční stolky, sedací soupravy, ložnice, postele, matrace a rošty."
87225689,"Nabízíme instalatérské, elektromontážní a elektroinstalační práce, revize elektrických zařízení i hromosvodů. Provádíme drobné stavební práce, kompletní rekonstrukce bytů a bytových jader na klíč, montážní práce a pokládání obkladů i dlažeb. Specializujeme se na stropní podhledy."
28518071,"Nabízíme ubytování s plnou penzí v chatách v oblasti Česká Kanada - jižní Čechy. Chatky leží u písečné pláže rybníka Komorník. K dipozici je hřiště pro míčové hry, bazén, dětské hřiště, lesní hospůdka či ohniště."
14828600,"Provádíme rekonstrukce a kompletní instalace v oblasti topení, vody a plynu. Zajišťujeme revize a údržbu plynových zařízení. Nabízíme dodávku a montáž rozvodů vody, požárních vodovodů, sluchovodů, přečerpávacích a posilovacích stanic i tlakové kanalizace."
27130649,"Specializujeme se na tlačné, tvarované, zkrutné a listové pružiny pro průmysl. Dále nabízíme bowdeny, oplety, kroužky, listové planžety, posilovače. Poskytujeme technické poradenství a zabezpečování návrhů. Zajišťujeme technické zkoušky."
27498280,"Vyrábíme bezpečností přepážky s rámem z nerez oceli v kombinaci nerez, sklo, kámen a dřevo. Dále vyrábíme balisticky odolné přepážky, pokladní misky."
25915258,Mezinárodní kamionová doprava.
16797621,Prodej autodílů pro osobní i užitkové automobily.
71329277,"Exekutors - exekuce, dražby, aukce"
45679461,Provádění prací v oborech nástrojářství a obráběčství.
68768231,"Nabízíme vše pro vaši víru, potěchu a povzbuzení na cestě životem. Nabízíme mimo jiné produkty spojené s osobou sv. Jana Sarkandra."
70797552,Prodej a montáž centrálních vysavačů Elektrolux.
73519219,"Nabízíme zasklení lodžií, teras a balkónů, stínící techniku, sítě proti hmyzu a markýzy. Dále tesařské práce a pokrývačské práce, realizaci střech. Dle Vašeho přání postavíme kolny, kolničky, přístřešky, pergoly všech velikostí a realizujeme krovy, včetně klempířských a pokrývačských prací."
41728173,Nabízíme služby v oblasti počítačové sazby knih.
4387988,"Poskytujeme poradenství v řízení a financování podniků. Zajistíme vše od výběru vhodného programu přes sestavení žádosti až po administraci projektu. Nabízíme spolupráci v organizace eventů, zejména v oblasti sportu, odborných setkání či seminářů."
44308574,"Nabízíme vybavení veřejných a školních dětských hřišť a sportovišť, lanových parků a skateparků. Realizujeme dodávky i montáže na klíč. Prodáváme houpačky, skluzavky, prolézačky, kolotoče, sportovní hřiště, lanové prvky Corocord, lezecké stěny, venkovní fitness, šplhací sítě a překážkové dráhy."
70518611,"Od roku 1994 provádíme trvalé černobílé a barevné tetování, překrytí starého tetování, piercing i microdermální. Používáme certifikované barvy značek Intenze, ETERNAL, Kurosumi. Péče o tetování a piercing značek Easy tattoo a piercing, Tattoo goo."
65881516,"Provádím dřevostavby, zděné stavby, základové desky, střechy, krovy, garáže a pergoly."
49814044,"Prodej hraček, stolních her, stavebnic a modelů."
71582029,"Rodinná firma, zajišťující úklid, fyzickou ostrahu a zpracování mezd pro firemní klienty a státní správu, která vznikla roku 1992. Zjištění náhradního plnění dle z. 435/2004 Sb. o zaměstnanosti."
87415488,Nabídka ubytování v ubytovně se 13 pokoji s celkovou kapacitou 52 osob. Pokoje jsou pro čtyři osoby a sociální zařízení je pro muže i ženy zvlášť. K dispozici je restaurace.
67896561,"Zámečnictví. Výroba klíčů Praha, trezorové klíče, autoklíče. Vložky, Multlock, Evva, Gerda, zámky, dveřní kování, dveřní zavírače, schránky, trezory a sejfy, smaltované cedule. Gravírování, psí známky, otevírání dveří, montáže zámků. Oprava a přestavba vložek. Generální systémy, kopírování čipů."
24208965,"Tvorba webových stránek, online marketing a SEO, oprava a servis www stránek a e-shopů."
26984466,"Provozujeme folklorní soubor. Zpracováváme tance a písně z Čech, především východní, jižní a západní oblasti. Dalším předmětem činnosti našeho souboru je zpracování zvyklostí z celého území Čech a Moravy a písní, které k tanci neodmyslitelně patří. Nabízíme veřejná vystoupení na různých akcích."
28854403,Poskytujeme komplexní péči v oboru všeobecné praktické lékařství pro naše registrované pacienty a akutní ošetření všem pacientům.
49781073,"Vítejte v programu Vlasová analýza. V dnešní uspěchané době neustále roste počet různých zdravotních problémů,které ne každý z nás chce řešit periodickými návštěvami u lékaře a neustálým polykáním léků, jejichž účinky se velmi často soustřeďují na léčbu následků.Jedna z možností, jak se seriozně zaměřit na řešení…"
5312361,"Děláme weby bez starostí a na míru pro vaše potřeby. Zajišťujeme kompletní služby v oblasti tvorby funkčních webů, originální grafiky, hostingu a tisku. Webdesign jedině na míru."
15248411,"Klémpířství tarabus se zabývá, Klempířství, klémířské práce, lemovací prvky, lemování, okapní systémy, oplechování komínů, vzduchotechnická zařízení"
28593073,"Provozujeme ordinaci praktického lékaře pro dospělé. Provádíme povinná i nepovinná očkování, testy CRP a EKG."
27049299,"Specializovaný prodejce jízdních kol, cyklo vybavení, běžeckých lyží a sportovního oblečení za akční ceny - TREK, Specialized, GT, Author, Cannondale, Kellys, Author, CRAFT, Rossignol, Salomon, Fischer ..."
47672048,Prodej a servis osobních automobilů.
27759750,"Obchod, servis a e-shop specializovaný na úpravy skútrů a scooter tuning. Návody na skútry. Prodáváme náhradní díly, laděné výfuky, variátor, díly nejen pro skútry do 50ccm a 125 ccm značek Piaggio, Malaguti, Gilera, Aprilia, Peugeot, Yamaha, CPI, Kentoya, Keeway. Servis a pneuservis moto a skútrů."
29203520,"Internetový prodej pneumatik pro osobní, offroad, užitková, nákladní vozidla a motorky, alu a plechových disků."
68078552,"Prodáváme regionální a farmářské produkty z okolí, hlavně Jesenicko, Šumpersko."
8931411,"Barvissimo je značka maloobchodního prodeje se sortimentem barvy - laky a uměleckých potřeb, spadající pod obchodní firmu RAINER velkoobchod, s.r.o."
73908401,Jsem realitní makléř pro Ostravu.
3607747,Nabízíme výkup a prodej zvěřiny všech druhů volně žijící zvěře.
70105014,"Provozujeme jezdecké středisko se zaměřěním na drezúru, parkur a všestrannost. Nabízíme boxové ustájení s celodenní péčí, využití kryté haly, pískové jízdárny a lonžovacího kruhu. Poskytujeme také k tréninku dráhu pro cross, kolotoč, skokový materiál, koně mají k dispozici výběhy."
73710555,Nabídka zprostředkování půjček.
26817683,"Zajišťujeme nákup, prodej, pronájem a správu nemovitostí."
48902799,Výroba lihovin.
29152046,"Zajišťujeme komplexní právní pomoc ve všech odvětvích práva pro české i zahraniční klienty. Hlavní oblasti působnosti jsou obchodní závazkové a občanskoprávní vztahy, korporační a správní právo, nemovitosti, bankovnictví, finance a kapitálové trhy."
1872508,"CREEDO (čti krédo) je společný marketing - celorepublikový program, který vrací peníze za Vaše nákupy. Máme připravené hotové jednoduché řešení pro podnikatele, vlastní věrnostní program, který umí oslovit nové a spokojené zákazníky ostatních partnerů CREEDO a zvýšit loajalitu stávajících zákazníků. Jsme unikátní program, který spojuje věrnostní program a affiliate program v jeden dokonalý nástroj pro podnikatele. U nás jste v dobré společnosti kvalitních a často oceňovaných firem. CREEDO díky využití zpětného bonusu neznehodnocuje BRAND, zvyšuje cash flow firmy a pro zákazníky je to nejlepší a nejsvobodnější odměna."
48247961,"Penzion Hůrka nabízí 6 pokojů s příslušenstvím, bezbariérový přístup, WiFi, 12 km od Tábora v přírodním parku Jistebnická vrchovina, značené cyklostezky, lyžařský vlek, běžecké tratě, koňská stezka. Týdenní pobyt 6 a více nocí 550,- Kč/noc. Děti do 10 let 25 % sleva."
66864437,"Nabízím architektonické, urbanistické a interierové návrhy a projekty pozemních staveb. Zajišťuji stavební povolení a realizační dokumentace. Dále poskytuji autorský dozor stavby a zajištění kolaudace stavby."
2581531,"V současnosti tvoří naši hlavní pracovní náplň výroba triček, mikin, čepic či vest pro regionální firmy a podnikatele. Dále se často zabýváme výrobou kapelového nebo hudebního merchandise a v neposlední řadě stále častěji děláme i jednotlivá trička na individuální přání."
45192731,"Zajišťujeme komplexní servis zdravotnických i ochranných pracovních oděvů. Nabízíme svoz a rozvoz prádla i dezinfekce. Jsme držiteli certifikátů ČSN EN ISO 9001:2009, ČSN EN ISO 14001:2005, ČSN EN 14065:2003."
40225488,"Potřebujete pomoc v podobě psychoterapie či psychologické vyšetření dítěte? Kontaktujte naši ambulanci v Ústí nad Labem!Provozujeme psychologickou ambulanci, ve které se zabýváme klinicko-psychologickou diagnostikou a psychoterapií pro děti i dospělé. PhDr. Štefan Balkó je akreditovaný psycholog pro MŠMT a také soudní znalec. Má dlouholetou odbornou praxi na psychiatrickém oddělení dospělých.Ambulance je smluvním partnerem všech zdravotních pojišťoven, při zdravotních indikacích jsou služby hrazeny pojišťovnami.Objednávky přijímáme po telefonické domluvě, kdy termín objednání vyšetření je do 2 týdnů.Těšíme se na Vás! _"
7869193,Tvorba webových stránek.
24828181,Nabídka vedení účetnictví a daňové evidence pro firmy i fyzické osoby včetně zpracování mzdové a personální agendy.
41641671,Sběr a výkup druhtoných surovin.
41558219,Provozování vinného sklípku s kapacitou 70 osob.
42632358,"Nabízíme ubytování ve 14 pokojích s vlastním sociálním zařízením a televizí (některé pokoje jsou vybaveny lednicí). K dispozici je připojení na Wi-Fi v celém objektu, restaurace, parkování v uzavřeném prostoru. Pobyt je možný i s domácími mazlíčky."
63636875,"Zajišťujeme servis a prodej pístových i šroubových kompresorů značek ABAC, ALBERT, ATMOS, ATLAS COPCO, BOBBY, DACO, FIAC, FINI, KAESER, JUNAIR, MARK, NUAIR, PERFECT, REMEZA, SCHNEIDER, VIK a jiné. Nabízíme kompresorové stanice na klíč, vzduchové rozvody a repasované kompresory."
12072541,Ekonomické poradenství
3843629,"Vyrábíme vlajky, prapory, zástavy, firemní, státní, zahraniční, obecní, sportovní, stolní vlaječky, stojánky, interiérové stojany, transparenty. Vlajka, prapor či transparent je vhodná k reprezentaci vaší firmy."
10385690,"Jsme autorizovaný prodejce českých kol SUPERIOR a slovenských KELLYS. Elektrokola LEADER FOX, Kellys s motory Panasonic, Shimano nebo Bafang. Půjčovna horských elektrokol. Jsme rodinná firma s tradicí od roku 1985, nízké ceny, kvalitní servis, bohaté zkušenosti."
74743139,Provozujeme ubytování pro psy všech plemen. Nabízíme hlídání psů.
70993866,"Provozujeme základní školu s kapacitou 220 žáků se školní družinou a školní jídelnou. V současné době máme otevřených devět ročníků, do kterých chodí žáci z Jaroslavic i okolí. Nabízíme kroužky: matematický, sportovní, přírodovědný a jiné. Pořádáme školní výlety, exkurze a projektové dny."
75772787,"Ekologická likvidace osobních, dodávkových, nákladních vozidel, včetně protokolu o ekologické likvidaci. Možnost vyřízení trvalého vyřazení z registru vozidel. Dále nabízíme odtahovou službu, prodej ojetých pneumatik a disků."
87114500,"Internetový prodej dětského i dámského oblečení, obuvi a doplňků."
60496151,Zabýváme se problematikou osvětlení interiéru s využitím tubusových světlovodů.
14523621,"Poskytuji služby znalce pro oblast ekonomiky, stavebnictví včetně obytných a průmyslových nemovitostí i movitých věcí a oceňování pro bankovní účely."
70485453,"Zdravotní i relaxační masáže, Reiki a reflexní terapie. Mobilní masáže pro firmy - péče o zaměstnance na pracovišti. Kurzy klasické masáže, reflexní terapie a smyslné masáže pro páry. Masérna v centru města."
68543387,Ostatní maloobchod s novým zbožím ve specializovaných prodejnách
88655121,"Nabízíme služby spojené s elektroinstalací včetně dodání revizní zprávy. Provádíme kompletní elektroinstalace rodinných domů, bytů, bytových jader a opravy elektroinstalací."
12269395,Nabízím architektonické služby.
15646831,Zabýváme se zámečnickou a nerezovou výrobou či kovovýrobou. Nabízíme svařování titanu a hliníku. Vyrábíme ocelové konstrukce a zdvihací zařízení. Provádíme CNC pálení.
8753024,"Nová generace realitních prezentací. Komplexní služby v oblasti prezentace nemovitostí. Podpoříme prodej Vaší nemovitosti profesionální fotodokumentací, komentovanou videoprohlídkou, dronem, tvorbou 3D půdorysu, vizualizací, virtuálního homestagingu. Můžete se nám ozvat."
76672590,"Nabízíme kamenosochařské a kamenické práce. Opravy pomníků, nové pomníky, písmo, přípisy, restaurování kamenných památek, zakázková tvorba, vlastní tvorba."
73325481,Nákup a prodej informací.
5841461,"E-shop nabízející dentální a chirurgické nástroje pro stomatologické ordinace a zubní laboratoře. Chirurgické šití, šicí materiály a membrány Medipac. Kvalitní nástroje od výrobců HLW Dental, Hahnenkratt, Dentsply, Nordent, DiaDent, LM Dental, UZK koncovky Woodpecker. Špičkové rotační nástroje GZ."
68742401,"Výroba a prodej odrůdových vinných moštů, vín a vinných pochoutek."
60733675,Provozujeme kino. K dispozici jsou 2 sály. Dále je v sálech možnost pronájmu prostor na přehlídky či filmové festivaly.
71188169,Sdružování zájemců o ochranu přírody a životního prostředí.
49217798,"Nabídka služeb reklamní agentury. Nabízíme fotopráce, grafické návrhy, tvorbu webů, e-prezentace, výroční zprávy, letíky, katalogy a publikace. Provádíme zhotovení grafických návrhů dle představ zákazníka, navrhujeme loga, polepy vozů, firemní reklamní tabule, corporate identity."
44916566,"Nabízím služby znalce v oboru ekonomiky. Zaměřuji se na odhady cen výpočetní techniky, elektrotechniky, elektroniky a movitostí. Zabývám se bezpečností a ochranou dat, počítačovou kriminalitou, technickým a programovým vybavením."
5472326,"Provádíme čištění nejen motoru vodíkem - tzv. vodíková dekarbonizace. Dekarbonizace motoru vodíkem vyčistí karbonové usazeniny z motoru, sání, vstřikování, EGR a pod. Dále měníme autoskla."
45299595,"Prodej smíšeného zboží. Nabídka potravin, ovoce a zeleniny, tabákových výrobků, novin a časopisů. V prodeji jsou také jízdenky MHD a telefonní karty, alkoholické nápoje."
27392121,"Nabízíme montáže, repase, servis a sanitace chladicích a mrazicích zařízení. Zajišťujeme ekologickou likvidaci vyřazených zařízení, prodej náhradních dílů a opravy kompresorů. Poskytujeme pronájem přístěnných regálů, chladících i mrazících ostrovů se zabudovaným agregátem. Provádíme výměny ventilů."
43839924,"Vnitrostátní a mezinárodní spedice. Nabízíme vytěžování vozidel od 1,5 t do 24 t (dodávka, sólo, plachta, plato). V ČR - přeprava nadrozměrných zásilek. Spediční poradenství."
5831741,On-line prodej potravinových doplňků.
75472040,"Internetový prodej materiálu a pomůcek pro scrapbooking, cardmaking, koláže a jinou kreativní činnost. Zakoupíte zde pudry, lepidla, ozdoby, psací potřeby, razítka, barvy, inkousty a raznice."
88244938,"Nabízím služby v oblasti fyzioterapie. Zabývám se prevencí, diagnostikou a terapií bolestivých stavů pohybového aparátu."
87406675,"Nabízíme ostření průmyslových nástrojů nejvyšší kvality pro široké spektrum zákazníků jako jsou truhláři, dřevozpracující, kartonážní firmy a další."
5165792,"Odkupujeme celé gastroprovozy za vysoké ceny. Restaurace, hotely, jídelny, kantýny, výrobny, nemocnice, školy apod. Celá ČR. Prodej repasovaného gastro vybavení. Pro poptávku výkupu můžete volat."
75809303,"Výroba mříží, zábradlí, plotů, bran, stavebních konstrukcí a doplňků."
62538675,"Hlavními body Svámídžího učení jsou:tělesné, duševní, sociální a duchovní zdraví,úcta k životu,tolerance ke všem náboženstvím, kulturám a národům,světový mír,ochrana lidských práv a hodnot,ochrana životního prostředí.Naplňováním těchto základních principů života se člověk duchovně rozvíjí a získává seberealizaci a realizaci Boha."
43776507,"Prodáváme palivové dřevo, uhlí a koks."
64251641,Provádím lesnické práce.
